Dimension,Power,Time,Optimization
50,5000,0.408251,Flattened Register O3
50,5000,0.407097,Flattened Register O3
50,5000,0.407439,Flattened Register O3
50,5000,0.408526,Flattened Register O3
50,5000,0.408333,Flattened Register O3
50,5000,0.409087,Flattened Register O3
50,5000,0.409399,Flattened Register O3
50,5000,0.407331,Flattened Register O3
50,5000,0.408616,Flattened Register O3
50,5000,0.408800,Flattened Register O3
50,6000,0.497966,Flattened Register O3
50,6000,0.490107,Flattened Register O3
50,6000,0.492007,Flattened Register O3
50,6000,0.490113,Flattened Register O3
50,6000,0.488909,Flattened Register O3
50,6000,0.488950,Flattened Register O3
50,6000,0.490064,Flattened Register O3
50,6000,0.489288,Flattened Register O3
50,6000,0.489274,Flattened Register O3
50,6000,0.496881,Flattened Register O3
50,6000,0.488901,Flattened Register O3
50,6000,0.493963,Flattened Register O3
50,6000,0.488925,Flattened Register O3
50,6000,0.494168,Flattened Register O3
50,6000,0.489701,Flattened Register O3
50,6000,0.489131,Flattened Register O3
50,6000,0.489134,Flattened Register O3
50,6000,0.489417,Flattened Register O3
50,6000,0.489029,Flattened Register O3
50,6000,0.491377,Flattened Register O3
50,6000,0.489964,Flattened Register O3
50,6000,0.488488,Flattened Register O3
50,6000,0.488554,Flattened Register O3
50,6000,0.489634,Flattened Register O3
50,6000,0.489177,Flattened Register O3
50,6000,0.490400,Flattened Register O3
50,6000,0.489295,Flattened Register O3
50,6000,0.489665,Flattened Register O3
50,6000,0.493280,Flattened Register O3
50,6000,0.494164,Flattened Register O3
50,7000,0.572664,Flattened Register O3
50,7000,0.569917,Flattened Register O3
50,7000,0.572732,Flattened Register O3
50,7000,0.571967,Flattened Register O3
50,7000,0.579300,Flattened Register O3
50,7000,0.575398,Flattened Register O3
50,7000,0.570817,Flattened Register O3
50,7000,0.580655,Flattened Register O3
50,7000,0.570828,Flattened Register O3
50,7000,0.568948,Flattened Register O3
50,7000,0.570774,Flattened Register O3
50,7000,0.570751,Flattened Register O3
50,7000,0.571788,Flattened Register O3
50,7000,0.572050,Flattened Register O3
50,7000,0.571408,Flattened Register O3
50,7000,0.570602,Flattened Register O3
50,7000,0.572462,Flattened Register O3
50,7000,0.570687,Flattened Register O3
50,7000,0.571368,Flattened Register O3
50,7000,0.570392,Flattened Register O3
50,7000,0.569846,Flattened Register O3
50,7000,0.574109,Flattened Register O3
50,7000,0.582043,Flattened Register O3
50,7000,0.570921,Flattened Register O3
50,7000,0.570501,Flattened Register O3
50,7000,0.569801,Flattened Register O3
50,7000,0.571662,Flattened Register O3
50,7000,0.569870,Flattened Register O3
50,7000,0.569632,Flattened Register O3
50,7000,0.570622,Flattened Register O3
50,8000,0.652330,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.702917,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.654897,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.656686,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.668679,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.654244,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.655117,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.669887,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.675397,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.674235,Flattened Register O3
50,8000,0.651324,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.680815,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.678545,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.667295,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.699340,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.699542,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.716327,Flattened Register O3
50,8000,0.652403,Flattened Register O3
50,8000,0.652195,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.664052,Flattened Register O3
50,8000,0.654956,Flattened Register O3
50,8000,0.652272,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.676395,Flattened Register O3
50,8000,0.652170,Flattened Register O3
50,8000,0.651589,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.693819,Flattened Register O3
50,8000,0.652081,Flattened Register O3
50,8000,0.653135,Flattened Register O3
All entries in matrix are NaN-like
50,8000,0.677991,Flattened Register O3
50,8000,0.652407,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.706223,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.728917,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.703930,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.703344,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.664615,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.712183,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.701318,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.700625,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.672929,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.719549,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.724054,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.708118,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.719019,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.720603,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.652128,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.701536,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.652802,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.652646,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.679587,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.712257,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.711817,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.725717,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.719322,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.718227,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.682773,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.685666,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.685408,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.705364,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.703882,Flattened Register O3
All entries in matrix are NaN-like
50,9000,0.666966,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.661678,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.663475,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.736226,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.733327,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.672436,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.668123,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.673443,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.662172,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.645133,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.643654,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.645817,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.711842,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.708384,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.689424,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.693416,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.692398,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.756152,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.703613,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.693977,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.697455,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.706588,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.713478,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.711493,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.667059,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.677368,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.678395,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.712849,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.658812,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.704868,Flattened Register O3
All entries in matrix are NaN-like
50,10000,0.708401,Flattened Register O3
50,100,0.013271,Flattened Register
50,100,0.014206,Flattened Register
50,100,0.014524,Flattened Register
50,100,0.013561,Flattened Register
50,100,0.014196,Flattened Register
50,100,0.013389,Flattened Register
50,100,0.013987,Flattened Register
50,100,0.013408,Flattened Register
50,100,0.014031,Flattened Register
50,100,0.013739,Flattened Register
50,100,0.013388,Flattened Register
50,100,0.014563,Flattened Register
50,100,0.013465,Flattened Register
50,100,0.014422,Flattened Register
50,100,0.013396,Flattened Register
50,100,0.014755,Flattened Register
50,100,0.013560,Flattened Register
50,100,0.013875,Flattened Register
50,100,0.013452,Flattened Register
50,100,0.013389,Flattened Register
50,100,0.014095,Flattened Register
50,100,0.014596,Flattened Register
50,100,0.014785,Flattened Register
50,100,0.013174,Flattened Register
50,100,0.014313,Flattened Register
50,100,0.013980,Flattened Register
50,100,0.014359,Flattened Register
50,100,0.013613,Flattened Register
50,100,0.013171,Flattened Register
50,100,0.014804,Flattened Register
50,200,0.027799,Flattened Register
50,200,0.027527,Flattened Register
50,200,0.028926,Flattened Register
50,200,0.027203,Flattened Register
50,200,0.027423,Flattened Register
50,200,0.029683,Flattened Register
50,200,0.027306,Flattened Register
50,200,0.027570,Flattened Register
50,200,0.027805,Flattened Register
50,200,0.027456,Flattened Register
50,200,0.028491,Flattened Register
50,200,0.028024,Flattened Register
50,200,0.027041,Flattened Register
50,200,0.027964,Flattened Register
50,200,0.027785,Flattened Register
50,200,0.027196,Flattened Register
50,200,0.028424,Flattened Register
50,200,0.028524,Flattened Register
50,200,0.028405,Flattened Register
50,200,0.027332,Flattened Register
50,200,0.028452,Flattened Register
50,200,0.027948,Flattened Register
50,200,0.027418,Flattened Register
50,200,0.027796,Flattened Register
50,200,0.027406,Flattened Register
50,200,0.028318,Flattened Register
50,200,0.027779,Flattened Register
50,200,0.027784,Flattened Register
50,200,0.027369,Flattened Register
50,200,0.028753,Flattened Register
50,300,0.041509,Flattened Register
50,300,0.041826,Flattened Register
50,300,0.042696,Flattened Register
50,300,0.040839,Flattened Register
50,300,0.041178,Flattened Register
50,300,0.041304,Flattened Register
50,300,0.041736,Flattened Register
50,300,0.043575,Flattened Register
50,300,0.043530,Flattened Register
50,300,0.044518,Flattened Register
50,300,0.041027,Flattened Register
50,300,0.041235,Flattened Register
50,300,0.042262,Flattened Register
50,300,0.040475,Flattened Register
50,300,0.040513,Flattened Register
50,300,0.041850,Flattened Register
50,300,0.042124,Flattened Register
50,300,0.040998,Flattened Register
50,300,0.042032,Flattened Register
50,300,0.042175,Flattened Register
50,300,0.040413,Flattened Register
50,300,0.041272,Flattened Register
50,300,0.041329,Flattened Register
50,300,0.042525,Flattened Register
50,300,0.042806,Flattened Register
50,300,0.041900,Flattened Register
50,300,0.041324,Flattened Register
50,300,0.041378,Flattened Register
50,300,0.042241,Flattened Register
50,300,0.041115,Flattened Register
50,400,0.054672,Flattened Register
50,400,0.055821,Flattened Register
50,400,0.054920,Flattened Register
50,400,0.055619,Flattened Register
50,400,0.055285,Flattened Register
50,400,0.055642,Flattened Register
50,400,0.055378,Flattened Register
50,400,0.055020,Flattened Register
50,400,0.054310,Flattened Register
50,400,0.054341,Flattened Register
50,400,0.054837,Flattened Register
50,400,0.055409,Flattened Register
50,400,0.055122,Flattened Register
50,400,0.054690,Flattened Register
50,400,0.054388,Flattened Register
50,400,0.054604,Flattened Register
50,400,0.057454,Flattened Register
50,400,0.054757,Flattened Register
50,400,0.054759,Flattened Register
50,400,0.055531,Flattened Register
50,400,0.055024,Flattened Register
50,400,0.054453,Flattened Register
50,400,0.053668,Flattened Register
50,400,0.054769,Flattened Register
50,400,0.054733,Flattened Register
50,400,0.056820,Flattened Register
50,400,0.055397,Flattened Register
50,400,0.055187,Flattened Register
50,400,0.058705,Flattened Register
50,400,0.055034,Flattened Register
50,500,0.069979,Flattened Register
50,500,0.068736,Flattened Register
50,500,0.067295,Flattened Register
50,500,0.070031,Flattened Register
50,500,0.067615,Flattened Register
50,500,0.068650,Flattened Register
50,500,0.067834,Flattened Register
50,500,0.068429,Flattened Register
50,500,0.068354,Flattened Register
50,500,0.068464,Flattened Register
50,500,0.067530,Flattened Register
50,500,0.068850,Flattened Register
50,500,0.068764,Flattened Register
50,500,0.066970,Flattened Register
50,500,0.067413,Flattened Register
50,500,0.070023,Flattened Register
50,500,0.067558,Flattened Register
50,500,0.068321,Flattened Register
50,500,0.067912,Flattened Register
50,500,0.068240,Flattened Register
50,500,0.070022,Flattened Register
50,500,0.067858,Flattened Register
50,500,0.068625,Flattened Register
50,500,0.068410,Flattened Register
50,500,0.069596,Flattened Register
50,500,0.068214,Flattened Register
50,500,0.068460,Flattened Register
50,500,0.070087,Flattened Register
50,500,0.067644,Flattened Register
50,500,0.068296,Flattened Register
50,600,0.082923,Flattened Register
50,600,0.082749,Flattened Register
50,600,0.081311,Flattened Register
50,600,0.082187,Flattened Register
50,600,0.083258,Flattened Register
50,600,0.081610,Flattened Register
50,600,0.081904,Flattened Register
50,600,0.082568,Flattened Register
50,600,0.081291,Flattened Register
50,600,0.083382,Flattened Register
50,600,0.080359,Flattened Register
50,600,0.082694,Flattened Register
50,600,0.081148,Flattened Register
50,600,0.080729,Flattened Register
50,600,0.083942,Flattened Register
50,600,0.083173,Flattened Register
50,600,0.082625,Flattened Register
50,600,0.084184,Flattened Register
50,600,0.081694,Flattened Register
50,600,0.082089,Flattened Register
50,600,0.079766,Flattened Register
50,600,0.080423,Flattened Register
50,600,0.081362,Flattened Register
50,600,0.080472,Flattened Register
50,600,0.081532,Flattened Register
50,600,0.081927,Flattened Register
50,600,0.082628,Flattened Register
50,600,0.083183,Flattened Register
50,600,0.081655,Flattened Register
50,600,0.083429,Flattened Register
50,700,0.096276,Flattened Register
50,700,0.093584,Flattened Register
50,700,0.093697,Flattened Register
50,700,0.096084,Flattened Register
50,700,0.096485,Flattened Register
50,700,0.094282,Flattened Register
50,700,0.096305,Flattened Register
50,700,0.096863,Flattened Register
50,700,0.095070,Flattened Register
50,700,0.095520,Flattened Register
50,700,0.094222,Flattened Register
50,700,0.096269,Flattened Register
50,700,0.095522,Flattened Register
50,700,0.094049,Flattened Register
50,700,0.093992,Flattened Register
50,700,0.094515,Flattened Register
50,700,0.094380,Flattened Register
50,700,0.096334,Flattened Register
50,700,0.094180,Flattened Register
50,700,0.093364,Flattened Register
50,700,0.096994,Flattened Register
50,700,0.095320,Flattened Register
50,700,0.094678,Flattened Register
50,700,0.093279,Flattened Register
50,700,0.097224,Flattened Register
50,700,0.096261,Flattened Register
50,700,0.095309,Flattened Register
50,700,0.097686,Flattened Register
50,700,0.095706,Flattened Register
50,700,0.095483,Flattened Register
50,800,0.108251,Flattened Register
50,800,0.107967,Flattened Register
50,800,0.107932,Flattened Register
50,800,0.111058,Flattened Register
50,800,0.108235,Flattened Register
50,800,0.111358,Flattened Register
50,800,0.112448,Flattened Register
50,800,0.108592,Flattened Register
50,800,0.109938,Flattened Register
50,800,0.108148,Flattened Register
50,800,0.108150,Flattened Register
50,800,0.110750,Flattened Register
50,800,0.113961,Flattened Register
50,800,0.110253,Flattened Register
50,800,0.108397,Flattened Register
50,800,0.109875,Flattened Register
50,800,0.107035,Flattened Register
50,800,0.111424,Flattened Register
50,800,0.110463,Flattened Register
50,800,0.107845,Flattened Register
50,800,0.109235,Flattened Register
50,800,0.108965,Flattened Register
50,800,0.109075,Flattened Register
50,800,0.107755,Flattened Register
50,800,0.106314,Flattened Register
50,800,0.107421,Flattened Register
50,800,0.108008,Flattened Register
50,800,0.110194,Flattened Register
50,800,0.110379,Flattened Register
50,800,0.108638,Flattened Register
50,900,0.129294,Flattened Register
50,900,0.124282,Flattened Register
50,900,0.124689,Flattened Register
50,900,0.123030,Flattened Register
50,900,0.121841,Flattened Register
50,900,0.123578,Flattened Register
50,900,0.132008,Flattened Register
50,900,0.122025,Flattened Register
50,900,0.123099,Flattened Register
50,900,0.124273,Flattened Register
50,900,0.121828,Flattened Register
50,900,0.124779,Flattened Register
50,900,0.124070,Flattened Register
50,900,0.121083,Flattened Register
50,900,0.120286,Flattened Register
50,900,0.122602,Flattened Register
50,900,0.120608,Flattened Register
50,900,0.121939,Flattened Register
50,900,0.121989,Flattened Register
50,900,0.121694,Flattened Register
50,900,0.126505,Flattened Register
50,900,0.122238,Flattened Register
50,900,0.123755,Flattened Register
50,900,0.122814,Flattened Register
50,900,0.124257,Flattened Register
50,900,0.124012,Flattened Register
50,900,0.123389,Flattened Register
50,900,0.119983,Flattened Register
50,900,0.121776,Flattened Register
50,900,0.122085,Flattened Register
50,1000,0.136624,Flattened Register
50,1000,0.136844,Flattened Register
50,1000,0.136910,Flattened Register
50,1000,0.137920,Flattened Register
50,1000,0.136072,Flattened Register
50,1000,0.133325,Flattened Register
50,1000,0.139423,Flattened Register
50,1000,0.138139,Flattened Register
50,1000,0.137045,Flattened Register
50,1000,0.137753,Flattened Register
50,1000,0.136621,Flattened Register
50,1000,0.137735,Flattened Register
50,1000,0.134220,Flattened Register
50,1000,0.135348,Flattened Register
50,1000,0.140815,Flattened Register
50,1000,0.135394,Flattened Register
50,1000,0.136639,Flattened Register
50,1000,0.135235,Flattened Register
50,1000,0.134790,Flattened Register
50,1000,0.134751,Flattened Register
50,1000,0.135079,Flattened Register
50,1000,0.134630,Flattened Register
50,1000,0.135646,Flattened Register
50,1000,0.133858,Flattened Register
50,1000,0.136734,Flattened Register
50,1000,0.140470,Flattened Register
50,1000,0.139218,Flattened Register
50,1000,0.136591,Flattened Register
50,1000,0.137053,Flattened Register
50,1000,0.135536,Flattened Register
50,2000,0.270431,Flattened Register
50,2000,0.274031,Flattened Register
50,2000,0.274169,Flattened Register
50,2000,0.266800,Flattened Register
50,2000,0.270888,Flattened Register
50,2000,0.275469,Flattened Register
50,2000,0.267406,Flattened Register
50,2000,0.275506,Flattened Register
50,2000,0.271300,Flattened Register
50,2000,0.278949,Flattened Register
50,2000,0.271372,Flattened Register
50,2000,0.271377,Flattened Register
50,2000,0.272006,Flattened Register
50,2000,0.268732,Flattened Register
50,2000,0.267384,Flattened Register
50,2000,0.274984,Flattened Register
50,2000,0.268715,Flattened Register
50,2000,0.277940,Flattened Register
50,2000,0.269395,Flattened Register
50,2000,0.271257,Flattened Register
50,2000,0.272037,Flattened Register
50,2000,0.267956,Flattened Register
50,2000,0.277358,Flattened Register
50,2000,0.274619,Flattened Register
50,2000,0.274461,Flattened Register
50,2000,0.270898,Flattened Register
50,2000,0.270026,Flattened Register
50,2000,0.270682,Flattened Register
50,2000,0.269323,Flattened Register
50,2000,0.270703,Flattened Register
50,3000,0.406321,Flattened Register
50,3000,0.405151,Flattened Register
50,3000,0.416068,Flattened Register
50,3000,0.419297,Flattened Register
50,3000,0.411150,Flattened Register
50,3000,0.417043,Flattened Register
50,3000,0.404417,Flattened Register
50,3000,0.403459,Flattened Register
50,3000,0.400786,Flattened Register
50,3000,0.411402,Flattened Register
50,3000,0.409774,Flattened Register
50,3000,0.411531,Flattened Register
50,3000,0.405383,Flattened Register
50,3000,0.406099,Flattened Register
50,3000,0.406053,Flattened Register
50,3000,0.411140,Flattened Register
50,3000,0.407750,Flattened Register
50,3000,0.412444,Flattened Register
50,3000,0.409900,Flattened Register
50,3000,0.409671,Flattened Register
50,3000,0.406889,Flattened Register
50,3000,0.403763,Flattened Register
50,3000,0.401281,Flattened Register
50,3000,0.409570,Flattened Register
50,3000,0.412167,Flattened Register
50,3000,0.404597,Flattened Register
50,3000,0.402609,Flattened Register
50,3000,0.416516,Flattened Register
50,3000,0.406499,Flattened Register
50,3000,0.407521,Flattened Register
50,4000,0.543235,Flattened Register
50,4000,0.542842,Flattened Register
50,4000,0.558361,Flattened Register
50,4000,0.538634,Flattened Register
50,4000,0.532213,Flattened Register
50,4000,0.547620,Flattened Register
50,4000,0.539641,Flattened Register
50,4000,0.541177,Flattened Register
50,4000,0.553587,Flattened Register
50,4000,0.544607,Flattened Register
50,4000,0.544784,Flattened Register
50,4000,0.537276,Flattened Register
50,4000,0.541292,Flattened Register
50,4000,0.546290,Flattened Register
50,4000,0.544856,Flattened Register
50,4000,0.542768,Flattened Register
50,4000,0.546680,Flattened Register
50,4000,0.546428,Flattened Register
50,4000,0.555285,Flattened Register
50,4000,0.542780,Flattened Register
50,4000,0.551026,Flattened Register
50,4000,0.541103,Flattened Register
50,4000,0.541624,Flattened Register
50,4000,0.541260,Flattened Register
50,4000,0.543367,Flattened Register
50,4000,0.537148,Flattened Register
50,4000,0.541787,Flattened Register
50,4000,0.550257,Flattened Register
50,4000,0.560445,Flattened Register
50,4000,0.548053,Flattened Register
50,5000,0.682591,Flattened Register
50,5000,0.674294,Flattened Register
50,5000,0.673154,Flattened Register
50,5000,0.673472,Flattened Register
50,5000,0.674559,Flattened Register
50,5000,0.682810,Flattened Register
50,5000,0.673600,Flattened Register
50,5000,0.676763,Flattened Register
50,5000,0.677271,Flattened Register
50,5000,0.671248,Flattened Register
50,5000,0.676250,Flattened Register
50,5000,0.680592,Flattened Register
50,5000,0.684699,Flattened Register
50,5000,0.687822,Flattened Register
50,5000,0.676179,Flattened Register
50,5000,0.687990,Flattened Register
50,5000,0.679871,Flattened Register
50,5000,0.681644,Flattened Register
50,5000,0.684185,Flattened Register
50,5000,0.671122,Flattened Register
50,5000,0.675659,Flattened Register
50,5000,0.677704,Flattened Register
50,5000,0.680997,Flattened Register
50,5000,0.677539,Flattened Register
50,5000,0.690470,Flattened Register
50,5000,0.674080,Flattened Register
50,5000,0.680252,Flattened Register
50,5000,0.678475,Flattened Register
50,5000,0.671300,Flattened Register
50,5000,0.688660,Flattened Register
50,6000,0.828107,Flattened Register
50,6000,0.818086,Flattened Register
50,6000,0.814095,Flattened Register
50,6000,0.837163,Flattened Register
50,6000,0.829069,Flattened Register
50,6000,0.831591,Flattened Register
50,6000,0.832593,Flattened Register
50,6000,0.803351,Flattened Register
50,6000,0.813448,Flattened Register
50,6000,0.814071,Flattened Register
50,6000,0.810561,Flattened Register
50,6000,0.816327,Flattened Register
50,6000,0.818322,Flattened Register
50,6000,0.810981,Flattened Register
50,6000,0.820718,Flattened Register
50,6000,0.812479,Flattened Register
50,6000,0.820927,Flattened Register
50,6000,0.819259,Flattened Register
50,6000,0.812993,Flattened Register
50,6000,0.816190,Flattened Register
50,6000,0.820643,Flattened Register
50,6000,0.803592,Flattened Register
50,6000,0.802270,Flattened Register
50,6000,0.808047,Flattened Register
50,6000,0.812266,Flattened Register
50,6000,0.831593,Flattened Register
50,6000,0.817986,Flattened Register
50,6000,0.815234,Flattened Register
50,6000,0.816995,Flattened Register
50,6000,0.821844,Flattened Register
50,7000,0.951502,Flattened Register
50,7000,0.943730,Flattened Register
50,7000,0.946270,Flattened Register
50,7000,0.937082,Flattened Register
50,7000,0.953285,Flattened Register
50,7000,0.958051,Flattened Register
50,7000,0.980717,Flattened Register
50,7000,0.977924,Flattened Register
50,7000,0.967744,Flattened Register
50,7000,0.970311,Flattened Register
50,7000,0.942041,Flattened Register
50,7000,0.939468,Flattened Register
50,7000,0.932207,Flattened Register
50,7000,0.948664,Flattened Register
50,7000,0.974985,Flattened Register
50,7000,0.955302,Flattened Register
50,7000,0.963756,Flattened Register
50,7000,0.943503,Flattened Register
50,7000,0.937005,Flattened Register
50,7000,0.962024,Flattened Register
50,7000,0.942515,Flattened Register
50,7000,0.961886,Flattened Register
50,7000,0.965435,Flattened Register
50,7000,0.939103,Flattened Register
50,7000,0.954660,Flattened Register
50,7000,0.971250,Flattened Register
50,7000,0.962862,Flattened Register
50,7000,0.956786,Flattened Register
50,7000,0.956011,Flattened Register
50,7000,0.941706,Flattened Register
All entries in matrix are NaN-like
50,8000,1.099565,Flattened Register
All entries in matrix are NaN-like
50,8000,1.065581,Flattened Register
All entries in matrix are NaN-like
50,8000,1.102296,Flattened Register
All entries in matrix are NaN-like
50,8000,1.077122,Flattened Register
All entries in matrix are NaN-like
50,8000,1.039353,Flattened Register
All entries in matrix are NaN-like
50,8000,1.097859,Flattened Register
All entries in matrix are NaN-like
50,8000,1.102772,Flattened Register
All entries in matrix are NaN-like
50,8000,1.077173,Flattened Register
All entries in matrix are NaN-like
50,8000,1.015327,Flattened Register
50,8000,1.081018,Flattened Register
All entries in matrix are NaN-like
50,8000,1.020580,Flattened Register
50,8000,1.079963,Flattened Register
All entries in matrix are NaN-like
50,8000,1.050488,Flattened Register
All entries in matrix are NaN-like
50,8000,1.103909,Flattened Register
All entries in matrix are NaN-like
50,8000,1.093093,Flattened Register
All entries in matrix are NaN-like
50,8000,1.092551,Flattened Register
All entries in matrix are NaN-like
50,8000,1.103725,Flattened Register
50,8000,1.088630,Flattened Register
All entries in matrix are NaN-like
50,8000,1.091429,Flattened Register
50,8000,1.100737,Flattened Register
All entries in matrix are NaN-like
50,8000,1.101591,Flattened Register
All entries in matrix are NaN-like
50,8000,1.107370,Flattened Register
All entries in matrix are NaN-like
50,8000,1.118542,Flattened Register
50,8000,1.076733,Flattened Register
All entries in matrix are NaN-like
50,8000,1.009473,Flattened Register
50,8000,1.087427,Flattened Register
All entries in matrix are NaN-like
50,8000,1.134926,Flattened Register
50,8000,1.076229,Flattened Register
All entries in matrix are NaN-like
50,8000,1.116435,Flattened Register
All entries in matrix are NaN-like
50,8000,1.102322,Flattened Register
All entries in matrix are NaN-like
50,9000,1.085831,Flattened Register
All entries in matrix are NaN-like
50,9000,1.137705,Flattened Register
All entries in matrix are NaN-like
50,9000,1.077828,Flattened Register
All entries in matrix are NaN-like
50,9000,1.133342,Flattened Register
All entries in matrix are NaN-like
50,9000,1.127851,Flattened Register
All entries in matrix are NaN-like
50,9000,1.137449,Flattened Register
All entries in matrix are NaN-like
50,9000,1.118563,Flattened Register
All entries in matrix are NaN-like
50,9000,1.178622,Flattened Register
All entries in matrix are NaN-like
50,9000,1.084646,Flattened Register
All entries in matrix are NaN-like
50,9000,1.099728,Flattened Register
All entries in matrix are NaN-like
50,9000,1.081902,Flattened Register
All entries in matrix are NaN-like
50,9000,1.118024,Flattened Register
All entries in matrix are NaN-like
50,9000,1.101538,Flattened Register
All entries in matrix are NaN-like
50,9000,1.096162,Flattened Register
All entries in matrix are NaN-like
50,9000,1.126387,Flattened Register
All entries in matrix are NaN-like
50,9000,1.103479,Flattened Register
All entries in matrix are NaN-like
50,9000,1.140116,Flattened Register
All entries in matrix are NaN-like
50,9000,1.039064,Flattened Register
All entries in matrix are NaN-like
50,9000,1.150926,Flattened Register
All entries in matrix are NaN-like
50,9000,1.106267,Flattened Register
All entries in matrix are NaN-like
50,9000,1.054609,Flattened Register
All entries in matrix are NaN-like
50,9000,1.174558,Flattened Register
All entries in matrix are NaN-like
50,9000,1.135609,Flattened Register
All entries in matrix are NaN-like
50,9000,1.158405,Flattened Register
All entries in matrix are NaN-like
50,9000,1.108363,Flattened Register
All entries in matrix are NaN-like
50,9000,1.134165,Flattened Register
All entries in matrix are NaN-like
50,9000,1.024715,Flattened Register
All entries in matrix are NaN-like
50,9000,1.058534,Flattened Register
All entries in matrix are NaN-like
50,9000,1.078415,Flattened Register
All entries in matrix are NaN-like
50,9000,1.131891,Flattened Register
All entries in matrix are NaN-like
50,10000,1.135278,Flattened Register
All entries in matrix are NaN-like
50,10000,1.057898,Flattened Register
All entries in matrix are NaN-like
50,10000,1.126426,Flattened Register
All entries in matrix are NaN-like
50,10000,1.004862,Flattened Register
All entries in matrix are NaN-like
50,10000,1.103011,Flattened Register
All entries in matrix are NaN-like
50,10000,1.064636,Flattened Register
